Methods called,Number of times,Number of times (Normalized)
"org.apache.storm.kafka.spout.KafkaSpout$Timer(org.apache.storm.kafka.spout.KafkaSpout)",19,0.0026466081626967545
"org.apache.storm.kafka.spout.KafkaSpout$Timer(org.apache.storm.kafka.spout.KafkaSpout, long, long, java.util.concurrent.TimeUnit)",20,0.002785903329154478
"public void org.apache.storm.kafka.spout.KafkaSpout.open(java.util.Map,org.apache.storm.task.TopologyContext,org.apache.storm.spout.SpoutOutputCollector)",125,0.01741189580721549
"public long org.apache.kafka.clients.consumer.ConsumerRecord.checksum()",1234,0.1718902354088313
"public java.lang.String org.apache.storm.kafka.spout.KafkaSpout.getNamedTopics()",128,0.01782978130658866
"public transient org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpout.firstPollOffsetStrategy",2231,0.3107675163671821
"public transient org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpout.firstPollOffsetStrategy",694,0.0966708455216604
"public static final int org.apache.kafka.clients.consumer.ConsumerRecord.NULL_SIZE",1,1.392951664577239E-4
"public long org.apache.kafka.clients.consumer.ConsumerRecord.timestamp()",970,0.1351163114639922
"public int org.apache.storm.kafka.spout.KafkaSpout$OffsetComparator.compare(org.apache.storm.kafka.spout.KafkaSpoutMessageId,org.apache.storm.kafka.spout.KafkaSpoutMessageId)",133,0.018526257138877282
"public default java.util.Comparator java.util.Comparator.thenComparing(java.util.Comparator)",4120,0.5738960858058225
"public void org.apache.storm.kafka.spout.KafkaSpout.activate()",114,0.015879648976180525
"public static final int org.apache.kafka.clients.consumer.ConsumerRecord.NULL_CHECKSUM",1,1.392951664577239E-4
"public org.apache.kafka.common.record.TimestampType org.apache.kafka.clients.consumer.ConsumerRecord.timestampType()",2048,0.28527650090541856
"public void org.apache.storm.kafka.spout.KafkaSpout.emit()",112,0.01560105864326508
"public java.lang.Object org.apache.kafka.clients.consumer.ConsumerRecord.key()",1263,0.1759297952361053
"public void org.apache.storm.kafka.spout.KafkaSpout.commitOffsetsForAckedTuples()",116,0.016158239309095976
"org.apache.storm.kafka.spout.KafkaSpout$KafkaSpoutConsumerRebalanceListener(org.apache.storm.kafka.spout.KafkaSpout)",19,0.0026466081626967545
"public org.apache.storm.kafka.spout.KafkaSpoutConfig org.apache.storm.kafka.spout.KafkaSpout.kafkaSpoutConfig",660,0.09193480986209779
"org.apache.storm.kafka.spout.KafkaSpoutMessageId[0]",1094,0.15238891210474997
"public void org.apache.storm.kafka.spout.KafkaSpout.nextTuple()",159,0.0221479314667781
"public static final long org.apache.kafka.clients.consumer.ConsumerRecord.NO_TIMESTAMP",1,1.392951664577239E-4
"public int org.apache.kafka.clients.consumer.ConsumerRecord.serializedValueSize()",1497,0.2085248641872127
"org.apache.storm.kafka.spout.KafkaSpout(org.apache.storm.kafka.spout.KafkaSpoutConfig)",168,0.023401587964897618
"org.apache.storm.kafka.spout.KafkaSpout()",5199,0.7241955704137066
"public default java.util.Comparator java.util.Comparator.reversed()",6044,0.8418999860704833
"public void org.apache.storm.kafka.spout.KafkaSpout.doSeekRetriableTopicPartitions()",125,0.01741189580721549
"public void org.apache.storm.kafka.spout.KafkaSpout.setAcked(org.apache.kafka.common.TopicPartition,long)",139,0.019362028137623624
"public java.lang.String org.apache.kafka.clients.consumer.ConsumerRecord.topic()",2204,0.3070065468728235
"public static boolean java.util.Collections.addAll(java.util.Collection,java.lang.Object[])",1094,0.15238891210474997
"org.apache.storm.kafka.spout.KafkaSpout$OffsetComparator()",4373,0.6091377629196267
"org.apache.storm.kafka.spout.KafkaSpout$OffsetEntry(org.apache.storm.kafka.spout.KafkaSpout, org.apache.kafka.common.TopicPartition, long)",16,0.0022287226633235825
"public transient int org.apache.storm.kafka.spout.KafkaSpout.maxRetries",1244,0.17328318707340856
"public transient int org.apache.storm.kafka.spout.KafkaSpout.maxRetries",1594,0.22203649533361192
"org.apache.storm.kafka.spout.KafkaSpout$OffsetEntry(org.apache.storm.kafka.spout.KafkaSpout)",17,0.0023680178297813066
"public transient java.util.Set org.apache.storm.kafka.spout.KafkaSpout.emitted",1777,0.2475275107953754
"public transient java.util.Set org.apache.storm.kafka.spout.KafkaSpout.emitted",2411,0.3358406463295724
"public transient org.apache.storm.kafka.spout.KafkaSpout$Timer org.apache.storm.kafka.spout.KafkaSpout.commitTimer",677,0.09430282769187909
"public boolean org.apache.storm.kafka.spout.KafkaSpout.waitingToEmit()",710,0.09889956818498398
"public void org.apache.storm.kafka.spout.KafkaSpout.deactivate()",114,0.015879648976180525
"public boolean org.apache.storm.kafka.spout.KafkaSpout.commit()",130,0.018108371639504107
"public org.apache.kafka.clients.consumer.ConsumerRecords org.apache.storm.kafka.spout.KafkaSpout.pollKafkaBroker()",110,0.01532246831034963
"public boolean org.apache.storm.kafka.spout.KafkaSpout.poll()",124,0.017272600640757765
"public java.lang.String org.apache.storm.kafka.spout.KafkaSpout.getWildCardTopics()",129,0.017969076473046384
"org.apache.kafka.clients.consumer.ConsumerRecord(java.lang.String, int, long, long, org.apache.kafka.common.record.TimestampType, java.lang.Long, int, int, java.lang.Object, java.lang.Object, org.apache.kafka.common.header.Headers, java.util.Optional)",602,0.0838556902075498
"org.apache.kafka.clients.consumer.ConsumerRecord(java.lang.String, int, long, long, org.apache.kafka.common.record.TimestampType, java.lang.Long, int, int, java.lang.Object, java.lang.Object, org.apache.kafka.common.header.Headers)",673,0.09374564702604819
