Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public java.lang.String org.antlr.v4.codegen.Target.getTokenTypeAsTargetLabel(org.antlr.v4.tool.Grammar|int)",124,153,29,"23.39%",0.05662100456621005,0.060859188544152745,0.004238183977942699,"7.49%"
"public java.lang.String org.antlr.v4.codegen.Target.getLoopCounter(org.antlr.v4.tool.ast.GrammarAST)",136,136,0,"0.0%",0.062100456621004566,0.05409705648369133,-0.008003400137313238,"-12.89%"
"public java.util.Set org.antlr.v4.codegen.target.Python2Target.getBadWords()",815,979,164,"20.12%",0.3721461187214612,0.3894192521877486,0.017273133466287394,"4.64%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitTokenLabel(java.lang.String)",114,134,20,"17.54%",0.052054794520547946,0.053301511535401754,0.001246717014853807,"2.4%"
"public java.lang.String org.antlr.v4.codegen.Target.getListLabel(java.lang.String)",572,1567,995,"173.95%",0.26118721461187216,0.6233094669848847,0.3621222523730125,"138.64%"
"public boolean org.antlr.v4.codegen.target.Python2Target.wantsBaseListener()",2001,2646,645,"32.23%",0.9136986301369863,1.0525059665871122,0.13880733645012588,"15.19%"
"public java.lang.String org.antlr.v4.codegen.Target.getLanguage()",747,999,252,"33.73%",0.3410958904109589,0.39737470167064437,0.05627881125968548,"16.5%"
"int[2]",1,2,1,"100.0%",0.00045662100456621003,0.0007955449482895784,0.00033892394372336837,"74.22%"
"public java.lang.String org.antlr.v4.codegen.Target.getAltLabelContextStructName(java.lang.String)",774,585,-189,"-24.42%",0.35342465753424657,0.23269689737470167,-0.1207277601595449,"-34.16%"
"int[4]",1,2,1,"100.0%",0.00045662100456621003,0.0007955449482895784,0.00033892394372336837,"74.22%"
"int[5]",3,4,1,"33.33%",0.0013698630136986301,0.0015910898965791568,0.00022122688288052665,"16.15%"
"public boolean org.antlr.v4.codegen.Target.grammarSymbolCausesIssueInGeneratedCode(org.antlr.v4.tool.ast.GrammarAST)",122,147,25,"20.49%",0.05570776255707763,0.05847255369928401,0.002764791142206381,"4.96%"
"int[0]",479,201,-278,"-58.04%",0.2187214611872146,0.07995226730310262,-0.138769193884112,"-63.45%"
"public boolean org.antlr.v4.codegen.target.Python2Target.wantsBaseVisitor()",1818,1173,-645,"-35.48%",0.8301369863013699,0.4665871121718377,-0.3635498741295322,"-43.79%"
"int[1]",1,2,1,"100.0%",0.00045662100456621003,0.0007955449482895784,0.00033892394372336837,"74.22%"
